Class,Filename,Instrumentation,Key,Mode,Composer,CompLifetime,Country,Period,Period_Timeline
piano_classical,CrossEra-1198_Mozart_sonata_in_g_major_k._284_movement_2.mp3,piano,A,major,Mozart; Wolfgang Amadeus,1756-1791,Austria,Classical,1750-1820
piano_classical,CrossEra-1199_Mozart_sonata_in_g_major_k._284_movement_3.mp3,piano,D,major,Mozart; Wolfgang Amadeus,1756-1791,Austria,Classical,1750-1820
piano_classical,CrossEra-1200_Mozart_twelve_variations_in_c_on_the_french_song_ah_vous_diraije_maman265.mp3,piano,C,major,Mozart; Wolfgang Amadeus,1756-1791,Austria,Classical,1750-1820
piano_modern,CrossEra-1201_Anton_webern__piano_variations_op.27_1._sehr_maessig.mp3,piano,,,Webern; Anton,1883-1945,Austria,Modern,1900-Present
piano_modern,CrossEra-1202_Anton_webern__piano_variations_op.27_2._sehr_schnell.mp3,piano,,,Webern; Anton,1883-1945,Austria,Modern,1900-Present
piano_modern,CrossEra-1203_Anton_webern__piano_variations_op.27_3._ruhig_fliessend.mp3,piano,,,Webern; Anton,1883-1945,Austria,Modern,1900-Present
piano_modern,CrossEra-1204_Bartok_allegro_barbaro.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1205_Bartok_andante_1902.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1206_Bartok_ii._seconda_parte_friss_allegretto_moderato.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1207_Bartok_ii._vivace_scherzando.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1208_Bartok_iii._adagio.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1209_Bartok_iv._poco_a_poco_piu_vivace.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1210_Bartok_piano_quintet_i._andante.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1211_Bartok_rhapsody_no.1_i._prima_parte_iassu_moderato.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1212_Bartok_rhapsody_no.2_i._prima_parte_lassu_i._prima_parte_lassumoderato.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1213_Bartok_seconda_parte_friss_allegro_moderato.mp3,piano,,,Bartok; Bela,1881-1945,Romania; Hungary; USA,Modern,1900-Present
piano_modern,CrossEra-1214_Berg__sonata_op._1.mp3,piano,,,Berg; Alban,1885-1935,Austria,Modern,1900-Present
piano_modern,CrossEra-1215_Boulez_deuxieme_sonate_extremement_rapide__encore_plus_vif.mp3,piano,,,Boulez; Pierre,1925-2016,France,Modern,1900-Present
piano_modern,CrossEra-1216_Boulez_deuxieme_sonate_lent.mp3,piano,,,Boulez; Pierre,1925-2017,France,Modern,1900-Present
piano_modern,CrossEra-1217_Boulez_deuxieme_sonate_modere._preque_vif.mp3,piano,,,Boulez; Pierre,1925-2018,France,Modern,1900-Present
piano_modern,CrossEra-1218_Boulez_deuxieme_sonate_vif__tres_modere...tres_librement.mp3,piano,,,Boulez; Pierre,1925-2019,France,Modern,1900-Present
piano_modern,CrossEra-1219_Boulez_premiere_sonate_lent__beaucoup_plus_allant.mp3,piano,,,Boulez; Pierre,1925-2020,France,Modern,1900-Present
piano_modern,CrossEra-1220_Boulez_premiere_sonate_rapide.mp3,piano,,,Boulez; Pierre,1925-2021,France,Modern,1900-Present
piano_modern,CrossEra-1221_Boulez_troisieme_sonate_commentaire.mp3,piano,,,Boulez; Pierre,1925-2022,France,Modern,1900-Present
piano_modern,CrossEra-1222_Boulez_troisieme_sonate_constellation__miroire.mp3,piano,,,Boulez; Pierre,1925-2023,France,Modern,1900-Present
piano_modern,CrossEra-1223_Boulez_troisieme_sonate_glose.mp3,piano,,,Boulez; Pierre,1925-2024,France,Modern,1900-Present
piano_modern,CrossEra-1224_Boulez_troisieme_sonate_parenthese.mp3,piano,,,Boulez; Pierre,1925-2025,France,Modern,1900-Present
piano_modern,CrossEra-1225_Boulez_troisieme_sonate_texte.mp3,piano,,,Boulez; Pierre,1925-2026,France,Modern,1900-Present
piano_modern,CrossEra-1226_Hindemith_Sonata_1_im_zeitmass_eines_sehr_langsamen_marsches.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1227_Hindemith_Sonata_1_lebhaft.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1228_Hindemith_Sonata_1_ruhig_beegte_viertel_wie_im_ersten_teil.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1229_Hindemith_Sonata_1_ruhig_bewegte_viertel.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1230_Hindemith_Sonata_2_lebhaft.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1231_Hindemith_Sonata_2_maessig_schnell.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1232_Hindemith_Sonata_2_sehr_langsam-ruhig-rondo._bewegt-langsam.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1233_Hindemith_Sonata_3_fuge._lebhaft.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1234_Hindemith_Sonata_3_maessig_schnell.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1235_Hindemith_Sonata_3_ruhig_bewegte.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1236_Hindemith_Sonata_3_sehr_lebhaft.mp3,piano,,,Hindemith; Paul,1895-1963,Germany,Modern,1900-Present
piano_modern,CrossEra-1237_Messiaen_catalogue_doiseaux_1er_livre_le_chocard_des_alpes.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1238_Messiaen_catalogue_doiseaux_1er_livre_le_loriot.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1239_Messiaen_catalogue_doiseaux_1er_livre_le_merle_bleu.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1240_Messiaen_catalogue_doiseaux_2er_livre_le_traquet_stapazin.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1241_Messiaen_catalogue_doiseaux_3e_livre_la_chouette_hulotte.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1242_Messiaen_catalogue_doiseaux_3e_livre_lalouettelulu.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1243_Messiaen_catalogue_doiseaux_4e_livre_le_rousserolle_effarvatte.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1244_Messiaen_catalogue_doiseaux_5e_livre_la_bouscarle.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1245_Messiaen_catalogue_doiseaux_5e_livre_lalouette_calandrelle.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1246_Messiaen_catalogue_doiseaux_6e_livrele_merle_de_roche.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1247_Messiaen_catalogue_doiseaux_7e_livre_la_buse_variable.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1248_Messiaen_catalogue_doiseaux_7e_livre_xile_courlis_cendre.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1249_Messiaen_catalogue_doiseaux_7e_livre_xla_traquet_rieur.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1250_Messiaen_mode_de_valeurs_et_dintensites_mode_of_durations_and_intensities.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1251_Messiaen_petites_esquisses_doiseaux_la_grivemusicienne.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1252_Messiaen_petites_esquisses_doiseaux_lalouette_des_champs.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1253_Messiaen_petites_esquisses_doiseaux_le_merlenoir.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1254_Messiaen_petites_esquisses_doiseaux_le_rougegorge.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1255_Messiaen_vingt_regards_je_dorsmais_mon_coeur_veille.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1256_Messiaen_vingt_regards_la_parole_toutepuissante.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1257_Messiaen_vingt_regards_le_baiser_de_lenfant_jsus.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1258_Messiaen_vingt_regards_lechange.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1259_Messiaen_vingt_regards_nol.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1260_Messiaen_vingt_regards_par_lui_tout_a_ete_fait.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1261_Messiaen_vingt_regards_premire_communion_de_la_vierge.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1262_Messiaen_vingt_regards_regard_de_la_croix.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1263_Messiaen_vingt_regards_regard_de_la_vierge.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1264_Messiaen_vingt_regards_regard_de_leglise_damour.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1265_Messiaen_vingt_regards_regard_de_lesprit_de_joie.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1266_Messiaen_vingt_regards_regard_de_letoile.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1267_Messiaen_vingt_regards_regard_de_lonction_terrible.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1268_Messiaen_vingt_regards_regard_des_anges.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1269_Messiaen_vingt_regards_regard_des_hauteurs.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1270_Messiaen_vingt_regards_regard_des_prophtes_des_bergers_et_des_mages.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1271_Messiaen_vingt_regards_regard_du_fils_sur_le_fils.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1272_Messiaen_vingt_regards_regard_du_pere.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1273_Messiaen_vingt_regards_regard_du_silence.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1274_Messiaen_vingt_regards_regard_du_temps.mp3,piano,,,Messiaen; Olivier,1908-1992,France,Modern,1900-Present
piano_modern,CrossEra-1275_Milhaud_botofogo.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1276_Milhaud_cartomancie.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1277_Milhaud_chanson.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1278_Milhaud_corcovado.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1279_Milhaud_derniers_feuillets.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1280_Milhaud_gavea.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1281_Milhaud_jeu.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1282_Milhaud_la_douceur_des_soirees.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1283_Milhaud_la_mienne__dedicace.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1284_Milhaud_larenjeiras.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1285_Milhaud_le_chat.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1286_Milhaud_le_fils_peintre.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1287_Milhaud_le_reveil.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1288_Milhaud_le_tilbury.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1289_Milhaud_les_soins_au_malade.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1290_Milhaud_paineras.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1291_Milhaud_paysandu.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1292_Milhaud_promenade.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1293_Milhaud_reverie.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1294_Milhaud_sorocabo.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1295_Milhaud_sumare.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1296_Milhaud_tristesse.mp3,piano,,,Milhaud; Darius,1892-1974,France,Modern,1900-Present
piano_modern,CrossEra-1297_Prokofiew_allegro_con_brio_ma_non_leggiere.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1298_Prokofiew_allegro_molto_sostenuto.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1299_Prokofiew_allegro_precipitato.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1300_Prokofiew_andante_assai.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1301_Prokofiew_dance_of_the_girls_with_the_lilies.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1302_Prokofiew_danse.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1303_Prokofiew_friar_laurence.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1304_Prokofiew_juliet_as_a_young_girl.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1305_Prokofiew_masks.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1306_Prokofiew_mercutio.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1307_Prokofiew_minuet.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1308_Prokofiew_romeo_and_juliet_before_parting.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1309_Prokofiew_scene.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1310_Prokofiew_sonata_1_in_f_minor_1.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1311_Prokofiew_sonata_3_in_a_minor_28.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1312_Prokofiew_sonata_no.2__allegro_ma_non_troppo.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1313_Prokofiew_sonata_no.2__andante.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1314_Prokofiew_sonata_no.2__scherzo_allegro_marcato.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1315_Prokofiew_sonata_no.2__vivace.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1316_Prokofiew_sonata_no.7__andante_caloroso.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1317_Prokofiew_sonata_no.7__precipitato.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1318_Prokofiew_sonata_no.8__andante_dolce__allegro_moderato__andante_dolce_allegro.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1319_Prokofiew_sonata_no.8__andante_sognando.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1320_Prokofiew_sonata_no.8__vivace__allegro_ben_marcato__andantino__vivace.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1321_Prokofiew_sonata_no._7__allegro_inquieto__andantino__allegro.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1322_Prokofiew_the_montagues_and_capulets.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1323_Prokofiew_toccata_op.11.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1324_Prokofiew_visions_fugitives_op.22.mp3,piano,,,Prokofiew; Sergej,1891-1953,Russia,Modern,1900-Present
piano_modern,CrossEra-1325_Schoenberg_drei_klavierstuecke_op11_01.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1326_Schoenberg_drei_klavierstuecke_op11_02.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1327_Schoenberg_drei_klavierstuecke_op11_03.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1328_Schoenberg_fuenf_klavierstuecke_op23_01.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1329_Schoenberg_fuenf_klavierstuecke_op23_02.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1330_Schoenberg_fuenf_klavierstuecke_op23_03.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1331_Schoenberg_fuenf_klavierstuecke_op23_04.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1332_Schoenberg_fuenf_klavierstuecke_op23_05.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1333_Schoenberg_klavierstuecke_op33_a.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1334_Schoenberg_klavierstuecke_op33_b.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1335_Schoenberg_sechs_kleine_klavierstuecke_op10_01.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1336_Schoenberg_sechs_kleine_klavierstuecke_op10_02.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1337_Schoenberg_sechs_kleine_klavierstuecke_op10_03.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1338_Schoenberg_sechs_kleine_klavierstuecke_op10_04.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1339_Schoenberg_sechs_kleine_klavierstuecke_op10_05.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1340_Schoenberg_sechs_kleine_klavierstuecke_op10_06.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1341_Schoenberg_suite_fuer_klavier_op_25_01.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1342_Schoenberg_suite_fuer_klavier_op_25_02.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1343_Schoenberg_suite_fuer_klavier_op_25_03.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1344_Schoenberg_suite_fuer_klavier_op_25_04.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1345_Schoenberg_suite_fuer_klavier_op_25_05.mp3,piano,,,Schoenberg; Arnold,1874-1951,Austria; USA,Modern,1900-Present
piano_modern,CrossEra-1346_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.10_in_C_sharp_minor_Fugue.mp3,piano,C#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1347_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.10_in_C_sharp_minor_Prelude.mp3,piano,C#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1348_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.11_in_B_major_Fugue.mp3,piano,B,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1349_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.11_in_B_major_Prelude.mp3,piano,B,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1350_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.12_in_G_sharp_minor_Fugue.mp3,piano,G#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1351_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.12_in_G_sharp_minor_Prelude.mp3,piano,G#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1352_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.13_in_F_sharp_major_Fugue.mp3,piano,F#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1353_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.13_in_F_sharp_major_Prelude.mp3,piano,F#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1354_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.14_in_E_flat_minor_Fugue.mp3,piano,D#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1355_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.14_in_E_flat_minor_Prelude.mp3,piano,D#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1356_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.15_in_D_flat_major_Fugue.mp3,piano,C#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1357_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.15_in_D_flat_major_Prelude.mp3,piano,C#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1358_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.16_in_B_flat_minor_Fugue.mp3,piano,A#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1359_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.16_in_B_flat_minor_Prelude.mp3,piano,A#,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1360_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.17_in_A_flat_major_Fugue.mp3,piano,G#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1361_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.17_in_A_flat_major_Prelude.mp3,piano,G#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1362_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.18_in_F_minor_Fugue.mp3,piano,F,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1363_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.18_in_F_minor_Prelude.mp3,piano,F,minor,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1364_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.19_in_E_flat_major_Fugue.mp3,piano,D#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
piano_modern,CrossEra-1365_Shostakovich_Preludes_and_Fugues_for_Piano_Op.87_Prelude_&_Fugue_No.19_in_E_flat_major_Prelude.mp3,piano,D#,major,Shostakovich; Dmitri,1906-1975,Russia,Modern,1900-Present
